1021,279,8,1040 SUTTER ST,X,11/26/13,12/4/13,,,OUT,,Not Subject to the Program
1022,279,22,1209 BUSH ST,X,10/7/13,10/17/13,,,OUT,,Not Subject to the Program
1023,279,23,1207 BUSH ST,X,6/1/14,6/1/14,,,OUT,,Not Subject to the Program
1024,279,7,1034 SUTTER ST,X,8/26/14,8/28/14,,,OUT,,Not Subject to the Program
1025,279,011B,1130 LARKIN ST,X,11/20/13,12/4/13,,,OUT,,Not Subject to the Program
1026,279,15,1283 BUSH ST,X,8/19/14,8/19/14,,,IN,3,Screening Form Accepted
1027,280,30,1121 BUSH ST,X,7/30/14,8/7/14,,,OUT,,Not Subject to the Program
1028,280,2,839 LEAVENWORTH ST,X,2/17/15,5/21/15,,,OUT,,Not Subject to the Program
1029,280,26,1153 BUSH ST,X,4/1/14,4/17/14,,,OUT,,Not Subject to the Program
1030,280,4,821 LEAVENWORTH ST,X,4/28/14,4/28/14,,,OUT,,Not Subject to the Program
1031,280,19,838 HYDE ST,X,11/15/13,12/4/13,,,OUT,,Not Subject to the Program
1032,280,16,810 HYDE ST,X,6/1/14,6/1/14,,,OUT,,Not Subject to the Program
1033,280,24,1171 BUSH ST,X,8/19/14,4/27/15,,,OUT,,Not Subject to the Program
1034,280,29,1135 BUSH ST,X,12/31/13,1/6/14,,,OUT,,Not Subject to the Program
1035,280,12,970 SUTTER ST,X,5/14/14,5/15/14,,,OUT,,Not Subject to the Program
1036,281,1,1005 BUSH ST,X,9/30/13,9/30/13,,,OUT,,Not Subject to the Program
1037,281,002B,830 SUTTER ST,X,7/16/14,7/25/14,,,OUT,,Not Subject to the Program
1038,281,14,1073 BUSH ST,X,6/20/14,7/25/14,,,OUT,,Not Subject to the Program
1039,281,002A,800 SUTTER ST,X,10/30/13,11/8/13,,,OUT,,Not Subject to the Program
1040,281,001B,833 JONES ST,X,9/20/13,9/30/13,,,OUT,,Not Subject to the Program
1041,281,17,1035 BUSH ST,X,8/19/14,8/19/14,,,IN,2,Screening Form Accepted
1042,282,14,947 BUSH ST,X,1/30/14,1/30/14,,,OUT,,Not Subject to the Program
1043,282,004A,700 SUTTER ST,X,1/27/14,2/7/14,,,OUT,,Not Subject to the Program
1044,282,9,828 JONES ST,X,1/30/14,1/30/14,,,OUT,,Not Subject to the Program
1045,282,13,969 BUSH ST,X,1/30/14,2/7/14,,,OUT,,Not Subject to the Program
1046,282,2,749 TAYLOR ST,X,5/14/14,5/15/14,,,OUT,,Not Subject to the Program
1047,282,15,929 BUSH ST,X,3/6/14,3/18/14,,,OUT,,Not Subject to the Program
1048,282,008A,820 JONES ST,X,3/5/14,3/18/14,,,OUT,,Not Subject to the Program
1049,282,3,735 TAYLOR ST,X,8/11/14,8/11/14,,,OUT,,Not Subject to the Program
1050,283,19,835 BUSH ST,X,3/7/14,3/18/14,,,OUT,,Not Subject to the Program
1051,283,2,643 MASON ST,X,10/18/13,11/1/13,,,OUT,,Not Subject to the Program
1052,283,7,680 SUTTER ST,X,11/6/14,11/14/14,,,OUT,,Not Subject to the Program
1053,283,15,875 BUSH ST,X,9/15/14,11/20/14,,,OUT,,Not Subject to the Program
1054,283,10,710 TAYLOR ST,X,10/29/13,11/1/13,,,OUT,,Not Subject to the Program
1055,284,19,755 BUSH ST,X,1/30/14,1/30/14,,,OUT,,Not Subject to the Program
1056,284,21,737 BUSH ST,,11/21/13,11/22/13,,,OUT,,Not Subject to the Program
1057,285,18,625 BUSH ST,X,8/7/14,8/14/14,,,OUT,,Not Subject to the Program
1058,286,1,347 GRANT AV,X,9/20/13,9/20/13,,,OUT,,Not Subject to the Program
1059,286,22,513 BUSH ST,X,7/23/14,8/7/14,,,OUT,,Not Subject to the Program
1060,287,22,429 BUSH ST,X,11/26/13,12/4/13,,,OUT,,Not Subject to the Program
1061,287,20,447 BUSH ST,X,9/11/14,10/16/14,,,OUT,,Not Subject to the Program
1062,294,21,323 SUTTER ST,X,10/11/13,10/17/13,,,OUT,,Not Subject to the Program
1063,298,30,765 SUTTER ST,X,11/20/13,11/22/13,,,OUT,,Not Subject to the Program
1064,298,13,678 POST ST,X,9/25/14,10/16/14,,,OUT,,Not Subject to the Program
1065,298,25,720 JONES ST,X,9/8/14,9/10/14,,,OUT,,Not Subject to the Program
1066,298,37,755 SUTTER ST,X,11/12/13,11/13/13,,,OUT,,Not Subject to the Program
1067,298,14,700 JONES ST,X,9/26/13,9/30/13,,,OUT,,Not Subject to the Program
1068,299,20,845 SUTTER ST,X,10/30/13,11/8/13,,,OUT,,Not Subject to the Program
1069,299,6,754 POST ST,X,2/13/14,2/14/14,,,OUT,,Not Subject to the Program
1070,299,11,724 LEAVENWORTH ST,X,9/15/14,11/20/14,,,OUT,,Not Subject to the Program
1071,299,14,740 LEAVENWORTH ST,X,9/5/14,9/5/14,,,OUT,,Not Subject to the Program
1072,299,15,895 SUTTER ST,X,10/30/13,11/8/13,,,OUT,,Not Subject to the Program
1073,299,13,736 LEAVENWORTH ST,X,9/27/13,9/30/13,,,OUT,,Not Subject to the Program
1074,300,7,866 POST ST,X,,,,,OUT,,Not Subject to the Program
1075,300,14,975 SUTTER ST,X,7/28/14,8/7/14,,,OUT,,Not Subject to the Program
1076,300,003A,715 LEAVENWORTH ST,X,3/14/14,3/18/14,,,OUT,,Not Subject to the Program
1077,300,18,935 SUTTER ST,X,10/30/14,10/30/14,,,IN,2,Screening Form Accepted
1078,301,21,1025 SUTTER ST,X,,,,,OUT,,Not Subject to the Program
1079,301,14,1000 LARKIN ST,X,10/7/14,10/16/14,,,OUT,,Not Subject to the Program
1080,301,20,1035 SUTTER ST,X,1/30/14,3/7/14,,,OUT,,Not Subject to the Program
1081,301,11,940 POST ST,X,11/27/13,12/4/13,,,OUT,,Not Subject to the Program
1082,301,15,1030 LARKIN ST,X,11/26/14,11/26/14,,,OUT,,Not Subject to the Program
1083,301,13,970 POST ST,X,4/4/14,4/17/14,,,OUT,,Not Subject to the Program
1084,301,7,900 POST ST,X,11/15/13,11/15/13,,,OUT,,Not Subject to the Program
1085,301,2,737 HYDE ST,X,7/31/14,8/11/14,,,OUT,,Not Subject to the Program
1086,301,18,1065 SUTTER ST,X,9/12/14,9/15/14,,,OUT,,Not Subject to the Program
1087,302,8,611 HYDE ST,X,9/8/14,9/22/14,,,OUT,,Not Subject to the Program
1088,302,014A,890 GEARY ST,X,,,,,OUT,,Not Subject to the Program
1089,302,16,926 LARKIN ST,X,9/12/14,9/15/14,,,OUT,,Not Subject to the Program
1090,302,2,655 HYDE ST,X,9/3/14,9/3/14,,,OUT,,Not Subject to the Program
1091,302,17,934 LARKIN ST,,4/3/14,4/17/14,,,OUT,,Not Subject to the Program
1092,303,16,861 POST ST,X,1/30/14,2/7/14,,,OUT,,Not Subject to the Program
1093,303,1,645 LEAVENWORTH ST,X,10/15/14,10/15/14,,,OUT,,Not Subject to the Program
1094,303,6,760 GEARY ST,X,11/27/13,12/4/13,,,OUT,,Not Subject to the Program
1095,303,17,851 POST ST,X,10/30/13,11/8/13,,,OUT,,Not Subject to the Program
1096,303,013B,891 POST ST,X,,,,,OUT,,Not Subject to the Program
1097,303,14,875 POST ST,X,9/5/14,9/10/14,,,OUT,,Not Subject to the Program
1098,303,12,628 HYDE ST,X,2/1/14,2/7/14,,,OUT,,Not Subject to the Program
1099,303,013A,642 HYDE ST,X,3/6/14,3/7/14,,,OUT,,Not Subject to the Program
1100,304,11,600 LEAVENWORTH ST,X,1/30/14,1/30/14,,,OUT,,Not Subject to the Program
1101,304,6,630 GEARY ST,X,10/22/13,11/1/13,,,OUT,,Not Subject to the Program
1102,304,18,711 POST ST,X,10/22/13,11/1/13,,,OUT,,Not Subject to the Program
1103,304,2,649 JONES ST,X,10/29/14,10/30/14,,,OUT,,Not Subject to the Program
1104,304,4,605 JONES ST,X,9/10/14,9/22/14,,,OUT,,Not Subject to the Program
1105,305,34,611 POST ST,X,3/18/14,3/18/14,,,OUT,,Not Subject to the Program
1106,305,18,691 POST ST,X,10/22/13,11/1/13,,,OUT,,Not Subject to the Program
1107,305,1,555 TAYLOR ST,X,1/21/14,2/11/14,,,OUT,,Not Subject to the Program
1108,306,007B,466 GEARY ST,,8/12/14,8/19/14,,,OUT,,Not Subject to the Program
1109,306,007A,450 GEARY ST,,8/12/14,8/19/14,,,OUT,,Not Subject to the Program
1110,306,17,550 TAYLOR ST,X,10/7/13,10/7/13,,,OUT,,Not Subject to the Program
1111,310,12,55 MAIDEN LN,X,10/31/14,11/20/14,,,OUT,,Not Subject to the Program
1112,315,15,280 O'FARRELL ST,X,8/29/14,9/2/14,,,OUT,,Not Subject to the Program
1113,315,10,238 O'FARRELL ST,,7/3/14,7/7/14,,,OUT,,Not Subject to the Program
1114,317,11,532 JONES ST,X,9/20/13,9/30/13,,,OUT,,Not Subject to the Program
1115,318,19,665 GEARY ST,X,4/22/14,5/6/14,,,OUT,,Not Subject to the Program
1116,318,6,511 JONES ST,X,11/1/14,11/14/14,,,OUT,,Not Subject to the Program
1117,318,2,545 JONES ST,X,7/9/14,7/17/14,,,OUT,,Not Subject to the Program
1118,318,1,555 JONES ST,X,11/27/13,12/4/13,,,OUT,,Not Subject to the Program
1119,318,016A,550 LEAVENWORTH ST,X,10/30/13,11/13/13,,,OUT,,Not Subject to the Program
1120,318,12,570 O'FARRELL ST,X,12/12/13,12/12/13,,,IN,4,Screening Form Accepted
1121,319,1,709 GEARY ST,X,1/27/14,2/7/14,,,OUT,,Not Subject to the Program
1122,319,025A,735 GEARY ST,X,3/12/14,3/18/14,,,OUT,,Not Subject to the Program
1123,319,19,522 HYDE ST,X,2/2/15,2/17/15,,,OUT,,Not Subject to the Program
1124,319,7,600 OFARRELL ST,X,8/29/14,9/2/14,,,OUT,,Not Subject to the Program
1125,319,3,535 LEAVENWORTH ST,X,6/16/15,6/17/15,,,OUT,,Not Subject to the Program
1126,319,4,525 LEAVENWORTH ST,X,6/12/15,6/15/15,,,OUT,,Not Subject to the Program
1127,319,14,660 OFARRELL ST,X,7/28/14,10/9/14,,,OUT,,Not Subject to the Program
1128,319,8,620 O'FARRELL ST,X,10/14/14,10/16/14,,,OUT,,Not Subject to the Program
1129,319,5,511 LEAVENWORTH ST,X,8/6/14,8/19/14,,,OUT,,Not Subject to the Program
1130,319,20,534 HYDE ST,X,1/14/14,1/14/14,,,OUT,,Not Subject to the Program
1131,319,26,725 GEARY ST,X,8/26/14,9/2/14,,,OUT,,Not Subject to the Program
1132,320,11,750 O'FARRELL ST,X,10/15/14,10/15/14,,,OUT,,Not Subject to the Program
1133,320,2,537 HYDE ST,X,3/14/14,3/18/14,,,OUT,,Not Subject to the Program
1134,320,23,811 GEARY ST,,10/31/14,11/20/14,,,OUT,,Not Subject to the Program
1135,320,7,716 OFARRELL ST,X,9/15/14,12/23/14,,,OUT,,Not Subject to the Program
1136,320,5,525 HYDE ST,X,9/3/14,9/3/14,,,OUT,,Not Subject to the Program
1137,320,1,545 HYDE ST,X,8/18/14,12/12/14,,,OUT,,Not Subject to the Program
1138,321,38,725 OFARRELL ST,X,9/8/14,9/22/14,,,OUT,,Not Subject to the Program
1139,321,31,771 OFARRELL ST,X,6/26/14,7/1/14,,,OUT,,Not Subject to the Program
1140,321,12,624 ELLIS ST,X,7/7/14,7/14/14,,,OUT,,Not Subject to the Program
1141,321,25,734 LARKIN ST,X,9/12/14,9/15/14,,,OUT,,Not Subject to the Program
1142,321,28,791 OFARRELL ST,X,9/26/13,9/30/13,,,OUT,,Not Subject to the Program
1143,321,8,417 HYDE ST,X,9/11/14,9/15/14,,,OUT,,Not Subject to the Program
1144,321,34,755 OFARRELL ST,X,2/25/14,3/7/14,,,OUT,,Not Subject to the Program
1145,321,37,735 O'FARRELL ST,X,7/28/14,7/28/14,,,IN,2,Screening Form Accepted
1146,321,32,765 O'FARRELL ST,X,7/31/14,7/31/14,,,IN,2,Screening Form Accepted
1147,321,16,650 ELLIS ST,X,8/26/14,8/26/14,,,IN,2,Screening Form Accepted
1148,322,9,691 O'FARRELL ST,X,1/27/14,2/7/14,,,OUT,,Not Subject to the Program
1149,322,3,500 ELLIS ST,X,7/19/14,7/19/14,,,OUT,,Not Subject to the Program
1150,322,10,675 O'FARRELL ST,X,6/12/15,6/15/15,,,OUT,,Not Subject to the Program
1151,322,11,667 O'FARRELL ST,X,8/20/14,8/28/14,,,OUT,,Not Subject to the Program
1152,323,16,434 LEAVENWORTH ST,X,1/27/14,1/27/14,,,OUT,,Not Subject to the Program
1153,323,1,441 JONES ST,X,,,,,OUT,,Not Subject to the Program
1154,323,11,450 ELLIS ST,X,9/15/14,10/16/14,,,OUT,,Not Subject to the Program
1155,323,18,595 O'FARRELL ST,X,7/31/14,8/7/14,,,OUT,,Not Subject to the Program
1156,323,23,545 OFARRELL ST,X,11/26/13,12/4/13,,,OUT,,Not Subject to the Program
1157,324,10,372 ELLIS ST,,, ,,,OUT,,Not Subject to the Program
1158,324,20,449 OFARRELL ST,X,2/25/14,3/7/14,,,OUT,,Not Subject to the Program
1159,324,6,344 ELLIS ST,X,7/30/14,8/13/14,,,OUT,,Not Subject to the Program
1160,324,21,433 O'FARRELL ST,X,9/9/14,9/22/14,,,OUT,,Not Subject to the Program
1161,324,12,420 JONES ST,X,7/8/14,7/11/14,,,OUT,,Not Subject to the Program
1162,326,23,138 CYRIL MAGNIN ST,X,,,,,OUT,,Not Subject to the Program
1163,331,1,201 ELLIS ST,X,5/16/14,5/27/14,,,OUT,,Not Subject to the Program
1164,331,8,144 EDDY ST,X,9/10/14,9/10/14,,,OUT,,Not Subject to the Program
1165,331,6,110 EDDY ST,X,4/30/14,6/17/14,,,OUT,,Not Subject to the Program
1166,331,9,156 EDDY ST,X,11/5/13,11/5/13,,,OUT,,Not Subject to the Program
1167,331,13,250 TAYLOR ST,,, ,,,OUT,,Not Subject to the Program
1168,332,2,225 TAYLOR ST,X,2/4/14,2/7/14,,,OUT,,Not Subject to the Program
1169,332,5,234 EDDY ST,X,10/18/13,10/18/13,,,OUT,,Not Subject to the Program
1170,332,16,355 ELLIS ST,X,6/10/14,6/12/14,,,OUT,,Not Subject to the Program
1171,332,3,200 EDDY ST,X,1/14/14,2/11/14,,,OUT,,Not Subject to the Program
1172,332,14,373 ELLIS ST.,,6/18/14,7/1/14,,,OUT,,Not Subject to the Program
1173,333,14,346 LEAVENWORTH ST,X,1/30/14,1/30/14,,,OUT,,Not Subject to the Program
1174,333,1,401 ELLIS ST,X,6/9/14,6/12/14,,,OUT,,Not Subject to the Program
1175,333,2,345 JONES ST,X,8/18/14,4/27/15,,,OUT,,Not Subject to the Program
1176,333,19,455 ELLIS ST,X,10/30/14,11/14/14,,,OUT,,Not Subject to the Program
1177,333,11,364 EDDY ST,X,3/3/14,3/7/14,,,OUT,,Not Subject to the Program
1178,333,18,463 ELLIS ST,X,9/2/14,9/2/14,,,OUT,,Not Subject to the Program
1179,333,12,380 EDDY ST,X,8/22/14,8/28/14,,,OUT,,Not Subject to the Program
1180,333,21,433 ELLIS ST,X,2/26/14,2/26/14,,,OUT,,Not Subject to the Program
1181,334,22,565 ELLIS ST,X,7/29/14,10/16/15,,,OUT,,Not Subject to the Program
1182,334,18,328 HYDE ST,X,11/18/14,12/4/14,,,OUT,,Not Subject to the Program
1183,334,16,300 HYDE ST,X,11/20/13,11/22/13,,,OUT,,Not Subject to the Program
1184,334,17,324 HYDE ST,X,6/26/14,7/1/14,,,OUT,,Not Subject to the Program
1185,334,3,335 LEAVENWORTH ST,X,9/15/14,10/16/14,,,OUT,,Not Subject to the Program
1186,334,7,420 EDDY ST,X,8/12/14,8/19/14,,,OUT,,Not Subject to the Program
1187,334,6,410 EDDY ST,X,8/12/14,8/19/14,,,OUT,,Not Subject to the Program
1188,334,1,391 LEAVENWORTH ST,X,10/20/14,10/20/14,,,OUT,,Not Subject to the Program
1189,334,4,325 LEAVENWORTH ST,X,3/24/14,3/24/14,,,OUT,,Not Subject to the Program
1190,334,19,334 HYDE ST,X,9/20/13,9/30/13,,,OUT,,Not Subject to the Program
1191,334,21,360 HYDE ST,X,3/31/14,3/31/14,,,IN,4,Screening Form Accepted
1192,335,002B,309 HYDE ST,X,9/7/14,9/10/14,,,OUT,,Not Subject to the Program
1193,335,18,677 ELLIS ST,X,10/29/14,10/30/14,,,OUT,,Not Subject to the Program
1194,335,19,669 ELLIS ST,X,8/11/14,8/11/14,,,OUT,,Not Subject to the Program
1195,335,001B,337 HYDE ST,X,2/6/14,2/11/14,,,OUT,,Not Subject to the Program
1196,335,22,635 ELLIS ST,X,7/28/14,7/28/14,,,IN,2,Screening Form Accepted
1197,336,4,416 TURK ST,X,10/29/14,10/30/14,,,OUT,,Not Subject to the Program
1198,336,014A,581 EDDY ST,X,7/28/14,8/7/14,,,OUT,,Not Subject to the Program
1199,336,15,555 EDDY ST,X,3/31/14,4/17/14,,,OUT,,Not Subject to the Program
1200,337,15,493 EDDY ST,X,6/19/14,7/1/14,,,OUT,,Not Subject to the Program
1201,337,4,237 LEAVENWORTH ST,X,8/27/14,8/28/14,,,OUT,,Not Subject to the Program
1202,337,1,401 EDDY ST,X,8/14/14,8/19/14,,,OUT,,Not Subject to the Program
1203,337,7,308 TURK ST,X,9/7/14,9/10/14,,,OUT,,Not Subject to the Program
1204,337,22,481 EDDY ST,X,1/14/14,2/11/14,,,OUT,,Not Subject to the Program
1205,337,19,425 EDDY ST,X,10/8/13,10/8/13,,,IN,3,Screening Form Accepted
1206,338,17,246 LEAVENWORTH ST,X,7/21/14,7/25/14,,,OUT,,Not Subject to the Program
1207,338,15,236 LEAVENWORTH ST,X,8/11/14,8/11/14,,,OUT,,Not Subject to the Program
1208,338,2,219 JONES ST,X,7/23/14,7/29/14,,,OUT,,Not Subject to the Program
1209,339,9,162 TURK ST,X,5/5/14,5/6/14,,,OUT,,Not Subject to the Program
1210,339,17,201 EDDY ST,X,10/20/14,10/20/14,,,OUT,,Not Subject to the Program
1211,339,16,233 EDDY ST,X,8/21/14,8/21/14,,,IN,3,Screening Form Accepted
1212,339,4,116 TURK ST,X,7/1/14,3/17/16,,,OUT,,Not Subject to the Program
1213,340,10,66 TURK ST,X,7/28/14,8/7/14,,,OUT,,Not Subject to the Program
1214,340,12,112 TAYLOR ST,X,10/28/14,10/30/14,,,OUT,,Not Subject to the Program
1215,341,8,48 MASON ST,X,2/20/14,3/7/14,,,OUT,,Not Subject to the Program
1216,343,1,101 TURK ST,X,7/23/14,7/25/14,,,OUT,,Not Subject to the Program
1217,345,6,248 GOLDEN GATE AV,X,3/27/14,3/27/14,,,OUT,,Not Subject to the Program
1218,345,12,138 HYDE ST,X,3/31/14,3/31/14,,,IN,2,Screening Form Accepted
1219,345,012C,381 TURK ST,X,8/11/14,8/11/14,,,IN,2,Screening Form Accepted
1220,345,9,120 HYDE ST,X,9/11/14,9/11/14,,,IN,4,Screening Form Accepted
1221,346,6,366 GOLDEN GATE AV,X,4/30/14,5/6/14,,,OUT,,Not Subject to the Program
1222,346,15,459 TURK ST,X,10/18/13,10/18/13,,,OUT,,Not Subject to the Program
1223,346,10,452 LARKIN ST,X,10/18/13,10/18/13,,,OUT,,Not Subject to the Program
1224,346,7,434 LARKIN ST,X,10/17/14,10/20/14,,,OUT,,Not Subject to the Program
1225,347,7,268 MCALLISTER ST,X,6/5/14,6/12/14,,,OUT,,Not Subject to the Program
1226,347,6,250 MCALLISTER ST,X,1/14/14,2/11/14,,,OUT,,Not Subject to the Program
1227,349,8,60 LEAVENWORTH ST,X,9/2/14,9/2/14,,,OUT,,Not Subject to the Program
1228,350,1,1000 MARKET ST,X,10/10/14,10/16/14,,,OUT,,Not Subject to the Program
1229,355,9,1272 MARKET ST,X,10/16/13,10/16/13,,,OUT,,Not Subject to the Program
1230,355,10,1278 MARKET ST,X,10/16/13,10/16/13,,,OUT,,Not Subject to the Program
1231,0417B,8,401 AVILA ST,X,10/9/13,10/9/13,,,OUT,,Not Subject to the Program
1232,0417B,1,499 MARINA BL,X,8/5/14,8/7/14,,,OUT,,Not Subject to the Program
1233,0417B,4,241 CERVANTES BL,X,8/27/14,8/27/14,,,IN,4,Screening Form Accepted
1234,0417B,5,239 CERVANTES BL,X,8/15/14,8/15/14,,,IN,4,Screening Form Accepted
1235,0417B,17,233 CERVANTES BL,X,6/25/14,6/25/14,,,IN,4,Screening Form Accepted
1236,0417B,12,3800 SCOTT ST,X,8/21/14,8/21/14,,,IN,4,Screening Form Accepted
1237,0417B,13,3820 SCOTT ST,X,5/10/14,6/17/14,5/10/14,6/17/14,OUT,,Screening Form and Optional Evaluation Form Approved
1238,0418A,10,35 CASA WY,X,11/19/13,11/19/13,,,IN,3,Screening Form Accepted
1239,0418A,14,7 CASA WY,X,7/22/14,7/22/14,,,IN,4,Screening Form Accepted
1240,0418A,3,75 CASA WY,X,7/24/14,7/24/14,,,IN,4,Screening Form Accepted
1241,0419A,9,2 CASA WY,X,11/20/14,12/4/14,,,OUT,,Not Subject to the Program
1242,0419A,4,141 RETIRO WY,X,7/31/14,7/31/14,,,IN,3,Screening Form Accepted
1243,0436B,5,1580 BEACH ST,X,3/12/14,4/30/15,,,OUT,,Not Subject to the Program
1244,0436D,9,1600 BEACH ST,,9/2/14,9/2/14,,,OUT,,Not Subject to the Program
1245,0436D,21,3720 FILLMORE ST,X,1/12/15,1/15/15,,,OUT,,Not Subject to the Program
1246,0436D,25,3740 FILLMORE ST,X,12/5/13,12/5/13,,,OUT,,Not Subject to the Program
1247,0436D,1,3757 WEBSTER ST,X,6/5/14,7/14/14,,,OUT,,Not Subject to the Program
1248,0436D,18,1690 BEACH ST,X,9/19/14,6/11/15,,,OUT,,Not Subject to the Program
1249,0436E,1,1601 BEACH ST,X,3/12/14,7/16/15,,,OUT,,Not Subject to the Program
1250,0436E,20,3670 FILLMORE ST,X,5/14/14,9/2/14,,,OUT,,Not Subject to the Program
1251,0436E,26,1695 BEACH ST,X,8/5/14,8/7/14,,,OUT,,Not Subject to the Program
1252,0436E,18,3650 FILLMORE ST,X,8/22/14,8/28/14,,,OUT,,Not Subject to the Program
1253,0436F,36,3620 FILLMORE ST,X,10/31/13,10/31/13,,,IN,4,"Work Complete, CFC Issued"
1254,0436F,9,1700 BAY ST,X,1/23/14,3/18/14,,,OUT,,Not Subject to the Program
1255,0436F,1,1701 NORTH POINT ST,X,8/5/14,8/7/14,,,OUT,,Not Subject to the Program
1256,0436F,37,1734 BAY ST,X,8/21/14,8/28/14,,,OUT,,Not Subject to the Program
1257,0438A,7,3755 FILLMORE ST,X,12/30/13,12/30/13,,,IN,3,"Work Complete, CFC Issued"
1258,0438A,35,3789 FILLMORE ST,X,10/16/14,10/20/14,,,IN,2,Screening Form Accepted
1259,0438A,29,74 RETIRO WY,X,4/29/14,4/29/14,,,IN,4,Screening Form Accepted
1260,0438A,6,3759 FILLMORE ST,X,4/29/14,4/29/14,,,IN,4,Screening Form Accepted
1261,0438A,3,3775 FILLMORE ST,X,6/17/14,6/17/14,,,IN,4,Screening Form Accepted
1262,0438A,12,3727 FILLMORE ST,X,10/24/14,10/24/14,,,IN,3,Screening Form Accepted
1263,0438A,16,1700 BEACH ST,X,8/7/14,8/7/14,,,IN,4,Screening Form Accepted
1264,0438A,18,1740 BEACH ST,X,8/5/14,8/5/14,,,IN,4,Screening Form Accepted
1265,0438A,10,3737 FILLMORE ST,X,9/12/14,9/12/14,9/12/14,10/2/14,OUT,,Screening Form and Optional Evaluation Form Approved
1266,0438A,15,3711 FILLMORE ST,X,8/6/14,8/27/15,9/22/15,9/25/15,OUT,,Screening Form and Optional Evaluation Form Approved
1267,0439A,6,1750 BEACH ST,X,10/3/14,10/3/14,,,IN,4,Screening Form Accepted
1268,0439A,1,5 RICO WY,X,8/7/14,8/7/14,,,IN,4,Screening Form Accepted
1269,0440A,10,1900 BEACH ST,X,3/16/14,3/18/14,,,OUT,,Not Subject to the Program
1270,0440A,6,125 CERVANTES BL,X,8/26/14,8/28/14,,,OUT,,Not Subject to the Program
1271,0440A,1,5 PRADO ST,X,3/14/14,3/14/14,,,IN,4,Screening Form Accepted
1272,0440A,008A,1830 BEACH ST,,9/15/14,9/15/14,,,IN,4,Screening Form Accepted
1273,0440B,12,3730 SCOTT ST,X,4/18/14,4/18/14,,,IN,4,Screening Form Accepted
1274,0440B,15,3750 SCOTT ST,X,9/20/13,9/20/13,,,IN,2,Screening Form Accepted
1275,0440B,10,3720 SCOTT ST,X,8/25/14,8/25/14,,,IN,3,Screening Form Accepted
1276,0441A,1,1955 BEACH ST,X,10/14/14,10/14/14,,,IN,3,Screening Form Accepted
1277,0441A,23,3636 SCOTT ST,X,2/14/14,3/7/14,,,OUT,,Not Subject to the Program
1278,0441B,1,1901 BEACH ST,X,6/17/14,6/17/14,,,IN,3,Permit Issued
1279,0441B,14,100 CAPRA WY,X,5/4/14,5/4/14,,,OUT,,Not Subject to the Program
1280,0442A,23,3560 PIERCE ST,X,7/29/14,7/29/14,,,IN,4,"Work Complete, CFC Issued"
1281,0442A,1,1801 BEACH ST,X,4/22/14,4/22/14,,,IN,2,Permit Filed
1282,0442A,13,10 CAPRA WY,X,4/25/14,4/25/14,,,IN,4,Screening Form Accepted
1283,0442A,22,3554 PIERCE ST,,8/25/14,8/25/14,,,IN,4,Screening Form Accepted
1284,0442A,14,40 CAPRA WY,X,11/19/13,11/19/13,,,IN,3,Screening Form Accepted
1285,0442A,15,50 CAPRA WAY,X,4/30/14,4/30/14,,,IN,4,Screening Form Accepted
1286,0443A,21,1745 BEACH ST,X,1/27/14,1/27/14,,,IN,2,"Work Complete, CFC Issued"
1287,0443A,15,98 CERVANTES BL,X,3/26/14,3/26/14,,,IN,3,Permit Issued
1288,0443A,1,1701 BEACH ST,X,5/5/14,5/5/14,,,IN,4,Permit Issued
1289,0443A,001F,3655 FILLMORE ST,X,11/19/13,11/19/13,,,IN,3,Permit Issued
1290,0443A,3,36 CERVANTES BL,X,10/23/13,11/1/13,,,OUT,,Not Subject to the Program
1291,0443A,27,3675 FILLMORE ST,X,7/23/14,7/23/14,,,IN,4,Screening Form Accepted
1292,0443A,001D,3665 FILLMORE ST,X,9/12/14,9/12/14,,,IN,2,Screening Form Accepted
1293,0443A,5,44 CERVANTES BL,X,9/12/14,9/12/14,,,IN,2,Screening Form Accepted
1294,0443A,4,40 CERVANTES BL,X,10/16/14,10/16/14,,,IN,4,Screening Form Accepted
1295,0443A,001I,3637 FILLMORE ST,X,9/12/14,9/12/14,9/12/14,10/2/14,OUT,,Screening Form and Optional Evaluation Form Approved
1296,0443A,001J,3625 FILLMORE ST,X,8/26/14,8/26/14,8/28/14,8/28/14,OUT,,Screening Form and Optional Evaluation Form Approved
1297,0445A,5,3717 BUCHANAN ST,,9/15/15,9/15/15,,,OUT,,Not Subject to the Program
1298,0445A,14,1690 NORTH POINT ST,X,1/27/14,1/27/14,,,OUT,,Not Subject to the Program
1299,0445A,34,1501 BEACH ST,,8/12/14,8/19/14,,,OUT,,Not Subject to the Program
1300,453,003B,910 BAY ST,X,6/5/14,6/5/14,,,IN,3,Permit Issued
1301,453,003C,920 BAY ST,X,9/12/14,9/12/14,,,IN,3,"Work Complete, CFC Issued"
1302,453,5,960 BAY ST,X,8/20/14,8/20/14,,,IN,3,"Work Complete, CFC Issued"
1303,453,10,3062 POLK ST,X,6/3/14,6/3/14,,,IN,4,Screening Form Accepted
1304,453,4,940 BAY ST,X,9/4/14,9/4/14,,,IN,2,Screening Form Accepted
1305,453,004A,950 BAY ST,X,9/4/14,9/4/14,,,IN,2,Screening Form Accepted
1306,453,005B,970 BAY ST,X,11/12/13,11/12/13,,,IN,3,Screening Form Accepted
